GB	Taxonomy	ant	brn	gang	mandgl	midg	thorax	nasanov	sting	hpg	malptubes
GB55755	Conserved	18.8	23.4	22.31171311	5.359558217	0.421762982	3.787002342	6.025781108	3.98	8.707039676	12.10014153
GB52275	Conserved	0.3	25.9	26.14862737	4.747915891	0.587107372	0.573367192	71.92105272	1.17	0.194902003	1.381369205
GB52671	Conserved	26	110.6	91.35023708	51.7352043	227.2067848	3.911916102	62.28016123	8.47	16.43181127	408.2672729
GB40457	Conserved	21.9	9.7	53.68189354	28.42246351	11.4620398	113.39748	15.56352956	18.19	1.085285464	17.18870211
GB40457	Conserved	3.9	2.3	4.924294005	4.633707769	3.277175034	3.469679956	2.711448468	2.93	0.535072937	3.165712989
GB52363	Insect	45.9	0	0.247763336	0	0	0.029722647	0.150943144	0.08	0.041884957	0.535945437
GB52368	Insect	11.7	0.2	0.33366719	0	0	0.059754905	0.175637312	0.07	0.056137478	0.364022167
GB52369	Insect	8.6	0.2	0.110176271	0	0	0.03364499	0.015265881	0.18	0.031608199	0.161349774
GB52370	Insect	49.5	0.6	0.864152764	0.026505409	0.228159906	0.20753081	0.013271295	0.09	0	0.23358111
GB52371	Insect	117.8	0.2	0.949881805	0.031687423	0.215292725	0.051724126	0	0.17	0	0.291567234
GB52372	Insect	22.3	0.1	0.670168614	0.024901895	0	0.050382578	0.051938544	0.05	0.01553083	0.385344794
GB52378	Insect	61.3	8.4	0.390804519	0	0	0	0	0.08	0.011423187	0.137208675
GB52385	Insect	33.8	4.5	1.034820856	0	0	0	0.022485507	0.03	0	0.036274457
GB13008	Insect	15.8	3.1	0.81355125	0	0	0	0.079709677	0	0	0.091801235
GB52386	Insect	8.9	1.7	0.511037081	0.017246939	0.022084872	0	0.091574898	0.03	0	0.209662281
GB52394	Hymenoptera	9.5	39.4	6.03980875	0.110183117	0.480618327	0.0483617	0.054807815	0.1	0	3.793621146
GB52400	Insect	5.9	0.8	0.031492014	0	0.17099716	0	0	0.03	0	0.217662606
GB30171	Insect	7.8	1.7	0.556583318	0.051603345	0.02246471	0	0	0.04	0	1.449899739
GB52413	Insect	11.8	2.6	1.031527105	0	0	0	0	0.04	0	0.097503427
GB30170	Insect	16.2	3	0.900938877	0	0	0	0.039777281	0.16	0	0.244773845
GB45079	Insect	10.3	0.1	3.271179232	0.079585248	0.06838556	0	0.024833096	0.12	0	0.069157346
GB40665	Hymenoptera	24.9	1.4	1.418833536	0.064754095	0	0.039023611	0	0.03	0.012326552	0
GB53347	Insect	33.4	0	0.326091818	0.311708507	0.102572211	0.414475615	2.097581838	1.53	1.40804658	0.530892469
GB48735	Hymenoptera	1.9	0	0	0.051267883	0.050237016	0	0	0.1	0.039481303	0.11998949
GB47952	Hymenoptera	17.3	1.3	1.332737685	0.145141326	0.04354228	0.369314272	2.872882201	0.12	0.018419345	0.031204329
GB40445	Arthropod	4.7	6.4	10.25327903	28.79679955	2.089804725	2.27729405	3.374892779	4.7	1.075224869	3.331202052
GB42596	Conserved	0.8	2.2	0.832615205	2.881643786	0	0.480421734	3.050110774	0.1	0.009715834	0.515133264
0.0	Hymenoptera	0	1.1	0.513621572	0	0.042366719	0	0	0	0	0.031943387
GB41296	Hymenoptera	0.8	49.3	1263.958043	1.200704352	0	2.479399099	0.033857987	0.4	0.435130276	0.068706157
0.0	Conserved	36	88.1	52.76139835	6.890551878	1.503600099	5.400199099	8.318612079	3.85	0.265733787	6.456949176
GB49029	Conserved	0	0	0.835753851	0.133594319	0	0	0.119480191	0.08	0	0
GB14597	Conserved	14.6	43.3	15.3975604	11.1332944	13.84367941	9.699672762	12.20776029	8.94	4.638895957	13.38380887
GB43219	Hymenoptera	28.9	32.8	28.29407646	13.31959323	10.44752897	13.74689668	12.42084606	12.62	3.359121378	26.41053579
GB40885	Conserved	24	76.1	26.135623	18.05434066	15.36252789	17.55003374	17.45103614	20.15	6.711178682	24.34068728
0.0	Arthropod	66.3	204.6	99.14762889	0.330533447	0.51269351	3.295064525	0.797454403	2.4	0.134991545	0.113758247
GB46297	Arthropod	1443.3	3.5	38.39064129	279.7857674	2.032279501	25.60174455	2892.129474	682.61	13.11851426	5.22171854
GB46312	Arthropod	336.1	0.5	2.114642588	429.301286	5.097681995	13.4148741	808.5255058	481.58	0.806666452	1.380241754
GB46311	Arthropod	2.2	0	0	0.39335859	0.02773449	0	0.893719662	0.31	0	0
GB18626	Arthropod	0.4	1	3.576013421	0.358425084	0	0.238398572	0.527115719	0.56	0.046640124	0.470511554
GB48823	Insect	1.5	0.5	2.1624324	0.0424357	0	6.717093579	0.797525724	1.25	0	0.086517251
GB48832	Insect	58.9	5.6	5.170982573	0.047928933	0.059421027	7.011236894	0.044638204	0.22	0.04464745	0.48593156
GB48831	Insect	0.7	0.5	0.794594228	0.388512436	0.123974737	0.469974765	0.24259307	0.32	0.12380642	0.583223657
GB40299	Insect	9.4	5	2.519098204	0.080882778	0	3.35268148	0.108924357	0.38	0	0.142567452
GB40566	Insect	1.4	20.2	106.8162513	0.670879242	1.594905647	1.393492017	1.859756928	14.3	0.007878274	0.251059873
GB42581	Insect	2	0.3	1.476652075	2.258808569	0.034116182	0.485592919	1.014998921	1.39	0.072530751	0.194207706
0.0	Arthropod	36.6	0	1.767540919	6.887093201	0.362946741	0	0.176868862	0.16	4.200000405	0.053155427
GB52203	Insect	3	0	1.732940497	1.112569777	3.229564316	0.788648824	0.705284727	0.69	0.369438374	0.843969411
GB52920	Arthropod	0.3	0.8	1.496207967	0.0292171	0.047684942	0.059113287	0.041256741	0.9	0	0
GB46310	Arthropod	2.4	3.1	4.024212454	0.111065574	0.298070685	60.17641179	0.18603955	1.07	0.122460947	1.748083297
GB50438	Arthropod	5	0	2.558246348	5.176585122	0.046451161	1.416777557	12.92769826	27.36	0.148132237	1.495673495
GB52161	Arthropod	238.2	15.3	3.841615545	359.45545	1.008139176	3.382411306	290.331535	239.65	3.473082767	1.85223023
GB13601	Insect	6.4	2.3	27.88644915	12.5601995	3.531450398	3.730999141	8.90010411	2.5	1.38282613	16.69120956
GB48350	Conserved	2.4	2.7	0.940970696	9.239455945	2.812566959	1.858712353	6.722197277	1.32	0.611588459	11.89054916
GB45135	Conserved	12.1	15.7	11.59551386	22.59806394	13.14289383	13.51344763	16.83515116	9.97	6.280120168	14.78021106
GB45184	Conserved	59.9	15.6	20.22379124	1006.757488	32.28340639	3.916077018	361.6347931	176.47	36.67430218	116.0310447
GB44959	Insect	27.8	54.1	31.3033109	19.8280636	8.03397172	15.5442654	17.50070205	13.2	5.195571109	23.0475038
GB18998	Arthropod	0.4	0	0.235822054	0.156529004	0.191037892	0.05274683	0.15490563	0.04	0.025869417	0.076397988
GB48326	Conserved	8.1	9.1	7.02706145	4.430841101	2.650252884	19.69294031	4.36806096	5.32	0.914361584	6.058732299
GB42516	Conserved	63	259.8	273.6673954	30.08259102	80.54616324	18.82611084	30.00016056	34.55	12.26437057	30.54541915
GB53269	Conserved	23.4	109.6	58.72768636	13.60078654	9.583755136	7.753800264	10.57529469	20.46	13.85825279	13.28520369
GB49627	Hymenoptera	84.2	158.6	51.85139571	72.13229308	57.59537449	47.812348	75.10839261	47.34	41.23220607	141.4715402
GB49626	Conserved	3.4	10.8	5.041332732	2.953545975	3.770770157	108.0874458	5.40522237	32.48	0.246655526	1.774705585
GB44999	Arthropod	280.1	29.3	115.7966642	34.24703747	10.98596612	25.91532914	63.47663287	79.13	27.50138015	38.97723846
GB45041	Conserved	63.2	148.2	72.14191876	44.18623899	31.17938772	9.900422091	45.60838296	28.09	11.10639407	58.37110352
GB45096	Hymenoptera	0	3	0.123062183	0.011274052	0	0	0.12466959	0.08	0.015258973	0.107444883
GB45042	Conserved	40.5	73.6	55.62876225	39.61542563	39.82633259	26.93087763	39.47005088	30.96	17.31488768	56.38494314
GB50946	Hymenoptera	57.6	23.5	24.82976942	0.351528839	0.229879532	4.332820853	4.062500573	0.81	0.070611671	0.271039261
0.0	Hymenoptera	123.9	115.9	86.56182069	205.8023624	243.9861899	14.01084807	196.4967613	41.97	19.80583039	441.0147287
GB40653	Conserved	539	427	380.895786	1098.854593	793.0514108	501.464864	648.6832346	434.93	342.9492587	793.6102846
GB50604	Hymenoptera	6.5	8.9	43.1444116	0	0	0.082266962	0.029960664	0.42	0.020857589	0
0.0	O-TRGs	44.7	96.9	382.8813135	33.95741394	6.246732447	108.7632718	54.22106105	33.61	68.08289369	44.36284766
GB52864	Orphan	7.5	0.1	0.1601903	0.475230377	0	0	14.28165133	0.4	0.022792492	0
GB48314	Conserved	173.6	56.1	112.980366	208.4695612	336.3637965	52.20632783	222.0112557	131.44	143.9082777	251.1607412
GB54315	Insect	457.1	81.3	141.6427409	9.603225407	389.2433063	1.022161675	122.7980795	21.76	4.955386961	304.9504612
GB47248	Insect	1.4	0.3	1.412471554	0.690888634	0	0.43617954	0.962051386	1.03	0.207732054	0.34567545
GB52803	Conserved	136.8	71.3	149.6603482	226.5560345	123.6151044	197.7001055	149.9949265	83.16	60.30759736	198.8105017
0.0	Conserved	374.1	1970.2	4544.028153	1486.909404	586.8256772	2134.000719	773.4639393	414.78	462.8412726	1302.696739
GB53703	Conserved	230.3	174.1	119.9548669	373.0739772	510.7971003	43.9787401	236.0163401	170.03	226.2650331	284.0114361
GB40180	Conserved	1.2	0.7	2.612711018	11.03739057	0	0.314151311	2.286411705	0.94	0.259625804	2.504056498
GB50620	Conserved	30.3	64.3	38.03123879	14.46612716	10.99209479	15.02245069	13.54744585	10.09	7.217596529	23.25145456
GB48798	Conserved	35.8	55.9	47.04741384	40.94131686	30.92625357	17.49412552	39.15693435	26.87	18.19536644	30.63954953
GB44387	Conserved	0	6.9	0.97582103	0	0.012258467	0.012760029	0.007942128	0.01	0.003971887	4.992555615
GB54297	Conserved	49	35.9	43.93387092	43.6822006	31.9049901	24.348116	30.03366813	20.95	8.211237584	46.75194537
GB52652	O-TRGs	6.3	22.1	7.879206786	3.05044327	9.025663277	3.060878029	2.910182397	3.77	1.059198702	2.854209081
GB48277	Conserved	1	0.1	0.595535875	0.244091508	0	0.044288169	0.384387862	0.25	0.055529617	0.026936428
GB54186	Conserved	6	6.6	5.373598923	3.153952986	3.102199735	5.141460831	3.72686726	3.25	1.417693004	5.371679508
GB50191	Hymenoptera	0.2	0.2	0.250235203	0.120695365	0.263085119	0.07238706	0.119753702	0.07	0.026886569	0.0972273
GB54314	Conserved	59.5	53.3	55.2378223	86.28450819	57.53471021	48.42575154	52.58753696	41.77	17.533781	79.32200279
GB56016	O-TRGs	69.3	120.6	89.48496755	93.8498166	63.10001205	112.5419968	47.11470843	42.18	14.60613762	134.6868459
GB50641	Conserved	38.5	44.3	27.17855972	35.87365994	14.12548263	22.95040784	28.43935434	19.47	6.864802998	34.55443843
GB47885	Conserved	0.4	2.5	16.43718225	12.75168536	1.950785168	3.892111402	1289.032198	10.35	0.344611646	8.398456277
0.0	Insect	181	166.8	147.7523164	16.5277539	128.8813239	283.4843887	52.72832288	33.29	0.98061757	35.2586285
GB47232	Conserved	28.1	85.7	25.75564608	12.60857895	10.00275036	2.747460989	12.31712453	11.1	2.92451694	7.315684275
0.0	Hymenoptera	0.3	1.1	0.231306263	0.346916071	0.039984563	0	0.08876203	0.06	0	0.378223586
GB42780	Conserved	0.8	0.5	2.343745633	1.707442616	1.452514214	0.390866857	1.345484549	0.66	0.855845887	1.502365889
GB54384	Hymenoptera	223.9	64.7	275.7639837	320.4466824	141.1045418	1326.769481	144.3670314	112.52	46.00936827	226.2946077
GB49357	Conserved	0.1	0.9	0.20760788	0.373608714	0.107769633	0.234325244	0.150638854	0.08	0.079100853	0.244014497
GB54187	Conserved	11.2	21.3	10.44820242	5.152752565	1.401678428	4.580041349	3.442495617	3.76	1.158781752	7.659893641
GB54430	Conserved	188.8	0.9	300.593839	2.311057597	6.020613291	9.760577596	10.04357668	149.01	0.811532046	7.944711709
GB49441	Conserved	62.5	15.1	16.06005687	40.78104807	9.758474321	38.66869214	54.63676444	36.03	4.505642263	17.29255946
0.0	Conserved	274.7	502.5	2664.36415	127.5229596	1325.978197	37.89297864	2600.60581	80.97	3.744804635	3036.262274
GB49081	Conserved	16	36.1	30.27806715	20.37621643	7.99087187	8.304144061	13.19880348	19.72	4.918641014	12.42782837
GB44043	O-TRGs	0.3	97.7	0.241806243	0	26.58459766	0	0	0.03	0.011468374	0.417141156
0.0	Hymenoptera	823	1085.2	1175.771084	625.0737072	247.8522626	14843.35489	335.8503293	679.48	81.74597238	700.0387859
GB43035	Conserved	2.6	4	9.110281279	0.313005911	4.464014132	28.54952066	6.256805261	1.85	0.004723371	2.539877532
0.0	O-TRGs	599.4	29.2	70.94175703	20.35399487	64.05283341	86.64757188	245.1361618	42.42	31.53703725	11.5463543
GB48333	Conserved	61.5	74.5	56.97490903	85.84140958	51.29799434	76.97935853	44.58507492	34.08	14.58577876	68.67019101
GB45910	Conserved	482.2	322.9	2652.633713	220.3970238	131.9097594	367.2587817	426.1480579	297.8	229.558313	153.693095
GB55656	Hymenoptera	43.5	92.7	29.39365052	22.39185285	13.89278918	25.17401078	15.22951586	14.62	6.038987791	19.19972366
0.0	Conserved	55.5	228.6	53.70199208	69.4762432	49.80677368	185.1838823	44.11013403	32.77	13.50695375	67.29683241
GB46567	Conserved	329.9	98	354.8457894	404.7934622	283.5872733	545.0367406	224.5808032	206.08	100.8263404	351.1603541
GB44160	Conserved	80.7	72.1	98.53706382	89.94710042	59.97337466	34.27876841	69.51455126	55.92	28.6314309	118.6562356
GB44339	Conserved	12.3	14.1	14.68223349	14.22053952	16.93574335	10.60592917	7.090957505	4.04	2.393753884	9.671268886
GB55962	Hymenoptera	37.9	54.2	67.57128897	18.48336873	24.98205274	43.37344434	29.34398328	28.42	7.428116151	36.51029408
GB49975	Conserved	0.1	0.2	0.088056206	0.19853661	0.119878581	0.120883351	0.183434359	0.06	0.044299012	0.192460464
GB40536	Hymenoptera	0.1	7.7	40.35915155	0	30.49318701	0	0.101946393	2.11	0	2.622748234
GB42753	Conserved	179.7	267	179.4014012	182.6384717	187.5983817	383.2219167	188.0295546	125.65	37.72449667	152.4048892
GB54296	Conserved	13.9	75.3	14.7235619	20.13720431	9.769032747	22.72900269	13.38036532	8.4	5.969163996	22.61726818
GB55094	Conserved	0.2	0.3	1.374858632	0.031816842	0.030085922	0.055777888	0.061724101	0.07	0.071839063	0.149851147
GB53846	Conserved	16.3	17.1	12.82141153	12.56209174	13.87935776	8.922316848	10.56192146	6.98	4.817138306	15.92679325
GB49904	Conserved	1.4	0.1	3.477085184	0.461308716	0.25196893	0.40237149	5.372940259	0.28	0.113078092	2.038135944
GB43625	Conserved	24.6	36	29.85887772	50.48902946	25.72644956	35.42353621	23.05070519	14.87	5.697232129	40.84824846
GB49440	Conserved	3.2	4.1	2.901272061	3.212787198	0.333830303	68.07282834	4.058920369	2.15	0.126073852	16.72394813
GB51299	Conserved	3.8	2	0.181204457	8.572357328	0.012171115	0.106201923	26.97335901	0.83	74.99545397	0.206662565
GB44645	Hymenoptera	0	0.2	1.167543758	0.018199404	0	0	0.02586693	0.05	0	0.035899989
GB46259	Conserved	27.2	39.5	21.9010188	53.25888898	15.64908636	7.121030567	21.71145779	14.22	3.60434447	26.23157735
GB47886	O-TRGs	263.3	367.1	337.9678598	340.0693777	107.8850027	2242.951435	218.6113471	161.78	15.55023127	313.5037399
GB42691	Conserved	27.9	46.7	27.42414188	31.81066253	23.10955434	16.17336926	20.78223456	12.71	4.980359292	25.60062093
GB53374	Conserved	0.3	0.4	0.897444756	0.00650797	0	0.00864089	0.007841334	0.12	0	0.028491935
0.0	Conserved	5.2	5.3	7.16585225	4.169862064	0.795174025	1.329553823	0.982720822	2.94	0.854293119	1.869754304
GB52790	Conserved	910.6	802.5	1351.435791	837.4899462	776.5958781	959.5777757	612.0113164	449.98	130.3387829	979.7435971
GB51484	Conserved	81.7	46.8	55.99515344	97.13494772	95.12801669	113.0858516	56.95672447	40.43	18.764694	77.36819107
GB51712	Conserved	0.2	0.3	0.154819969	0.448936963	0.203170233	0.37820664	0.384511162	0.17	0.569519444	0.781956396
GB41181	Conserved	24.9	23.6	28.23938752	38.57899359	17.73004851	33.02443688	22.39599894	19.96	9.304867649	23.86575067
GB52524	Insect	8.6	27.8	11.0273211	0.12607751	0.524756141	0.303918985	0.573790891	0.36	0.227617753	0.040658621
GB48201	O-TRGs	70.4	130.4	94.40291145	156.5840296	72.46659932	131.1791323	80.14018374	43.63	19.25812912	89.60218153
GB49439	Conserved	2.3	1.5	2.247720271	2.292237457	0.358755098	83.02732648	4.084562086	3.2	0.13475642	3.074536303
GB50511	Conserved	2.7	4.5	4.388562513	1.40654607	1.540839154	2.106326837	1.087132291	1.01	0.239636767	3.3135799
GB56017	Conserved	10.7	0.3	0.404063143	0.119092996	0.054849357	0.232782592	0.508113987	3.2	0.069814712	0.089616013
GB44470	Conserved	0.1	0.6	5.532872389	0.012022202	0	0.024323833	0.007242665	0.15	0.005042096	0.038129755
GB48080	Conserved	0.1	0	0.728915634	0.023652103	24.47362383	0.019388157	0.038213793	0.2	0	0.400959563
GB46338	Arthropod	0.8	10.6	2.900626783	0.068625752	0.166152698	0.266102966	0.045922694	0.17	0.048562181	1.746068548
GB43310	Conserved	0.5	1.4	0.27783274	0	364.9673208	0.090773353	0.372326009	0.25	0	5.07027067
GB46816	Conserved	5.4	50.8	44.85412465	28.06485827	11.63359015	1.549696966	2.436936859	3.16	1.654521801	2.911249598
GB43952	Conserved	57.8	35.5	54.23995876	49.68610277	31.22066207	43.55240377	26.31520365	24.32	8.843309645	46.7806462
0.0	O-TRGs	57.1	17	357.8352698	43.87610248	2666.419663	2.811962403	531.6917826	75.12	25.92975133	481.4287299
GB45912	Conserved	1044.2	272.4	1844.308529	2013.762824	1611.905568	1404.765889	1076.983855	910.31	498.7522588	1907.367306
GB44564	O-TRGs	131.3	4.2	40.50224246	106.194784	1.400062792	11.06897832	342.0530309	45.05	48.10918339	6.290888099
GB42952	Conserved	48.1	74.3	54.46058387	71.52160617	46.3628214	14.15558679	42.78948585	18.72	11.02867454	43.81000522
GB43565	Conserved	43.5	47.1	53.64851385	48.1072383	44.43425849	56.51287564	35.7835219	24.35	11.43883947	45.61329675
GB52805	Conserved	22.4	15.2	18.57260281	15.41291012	13.71109571	10.07760507	12.86037593	11.21	4.500775866	17.65297457
GB53669	Conserved	33.6	29.6	23.83626551	43.33433844	24.694777	67.36515387	27.58701983	26.04	7.584538428	33.72557215
GB46022	Conserved	52.7	97.2	98.27500052	79.83032308	37.26857602	91.76427432	44.64203976	34.65	16.56118468	67.99078584
GB42366	Conserved	31.6	39.8	33.8046159	87.44481506	48.76931832	42.23858836	43.98544059	33.08	20.53634035	57.69501678
GB53803	O-TRGs	45.3	1.9	5.536853908	2.926762759	31.94937691	6.557594106	6.806472722	9.9	0.600089484	7.972192473
GB42812	O-TRGs	41.4	129.7	41.26967716	36.06224868	18.71551527	137.7683313	24.55665654	32.06	6.684372562	32.98100726
GB47093	Conserved	70.3	31.9	68.77363884	92.46620398	46.78093689	49.0155191	59.4526714	42.11	13.61823062	62.68777822
GB54280	Conserved	28.5	142.5	28.38392984	93.66327563	29.35862452	17.74794101	37.23108021	16.12	5.684843804	28.03620333
0.0	Orphan	0.5	0.1	0.047180061	0.231930126	0	0	0	0.21	0	0.05184575
GB45913	Conserved	530.4	1212.4	4361.570859	2308.535527	1408.364882	8462.45008	1864.391168	1054.47	652.7507022	2148.110333
GB49093	O-TRGs	30.6	11.8	16.89094938	15.10918695	13.44585084	10.58138869	20.27451241	8.04	7.455462441	13.14756103
GB44016	O-TRGs	132.2	59.7	75.11212328	221.0548027	99.89078741	115.7266989	173.3074131	102.49	43.79157101	104.9248971
GB47995	Insect	58	8.7	23.2900077	46.72119589	26.26921441	8.308235414	89.9400383	38.75	13.36868616	14.5728115
GB50278	Conserved	68.9	90.2	58.95150675	53.53652261	39.07025001	42.57896015	41.77744605	26.29	9.025820556	62.54668739
GB50636	O-TRGs	10.1	0.3	0.735793369	2.076855022	0.464536761	0.851979674	1.23892638	12.66	0.424742322	0.229334882
GB42053	O-TRGs	19.6	0.2	23.2657128	34.427668	67393.88053	21.27721654	17.30060318	31.66	28.00449796	56.57124114
GB44577	Conserved	9.9	0.2	6.312272937	4.456755509	3.891346283	8.9760691	3.340718626	3.58	1.565063789	6.801548539
GB46087	Hymenoptera	4.8	8.9	8.592716564	107.8819541	1.866241669	2.199005958	2.404944256	7.96	31.69525458	2.056803515
GB40438	Insect	20.1	20.1	34.01963069	0.040851656	0.232040219	0.169939415	0.128212317	2.6	0.04965505	4.476903086
GB51736	Insect	5	3.3	8.298142111	10.19747265	0.642681769	4.97888438	1.576202273	3.78	2.746624061	8.318688298
GB48578	Conserved	33.2	40.1	15.31356978	20.57995729	11.5652622	17.62357717	12.39666859	14.53	15.84449174	15.23274863
GB52698	Conserved	0.8	3.4	0.46127566	4.39088451	0.66185686	0.917329965	0.65639818	0.45	0.147781748	2.500220988
GB50840	Insect	21.9	28.3	16.59842939	33.28769137	18.6133165	11.12874043	15.68574768	12.2	4.509512328	21.82412353
GB42985	Conserved	0.4	32.1	3.415904078	66.16334311	107.8420373	0.984585577	284.0979693	16.71	417.4759777	641.8813668
0.0	Conserved	54.3	35.9	52.49358275	46.27557535	42.54164067	78.37518066	31.76927767	30.68	11.1524827	52.9208187
GB43029	Conserved	0.1	0	0	0	0	0	0	1.49	0	0
GB54571	Conserved	112.2	93.9	106.2430797	148.81033	69.12160379	94.56231353	107.5078845	55.58	19.44281055	97.82337197
GB40635	Conserved	72.5	0.5	0.882849435	14.6688404	0.015864321	9.203942989	3.789528702	27.53	0.176855342	0.192896072
GB52687	Conserved	22.4	101.8	19.90856257	13.71890772	7.913918685	7.674306652	17.26909001	8.53	2.715694913	25.74895106
GB48082	Conserved	32.8	33.4	19.90448644	42.73279115	22.77430949	19.02104004	31.08714642	13.91	6.729201887	33.03797643
GB44367	Conserved	0	0	0.190132869	0	0.06621043	0	1.241799647	763.89	0.043143114	0.23286066
GB51744	Conserved	5.7	189	210.2140131	0.482992303	73.13877845	1.352335481	2.661255817	10.44	0.079025616	184.0511269
GB42814	Conserved	1.8	16.8	4.332468448	0.963699485	0.47537693	1.311931027	0.781096285	0.78	0.126120935	0.606177863
GB46772	Conserved	97.1	133.7	74.78758561	1712.829959	95.67439653	18.36832523	529.9130277	241.37	49.19463685	121.4098019
GB54293	Hymenoptera	7.7	9.5	11.11908056	2.482642427	3.855211617	1.186224157	3.03287694	2.8	1.559213572	7.716601407
GB45011	Conserved	0.4	0.3	1.000107018	0	0	0.087318873	0	0.27	0	0.03452381
